,scene,file,split,range,0,1,2,3,4,5,6,7
5876,21_station_wedel_21.2,517,Train,[220-1000[,33,0,0,0,0,0,0,0
5877,21_station_wedel_21.2,499,Train,[0-20[,146426,0,10313,0,4931,0,0,0
5878,21_station_wedel_21.2,499,Train,[20-40[,25950,0,2284,0,1677,0,0,0
5879,21_station_wedel_21.2,499,Train,[40-60[,4295,507,1234,0,268,0,0,0
5880,21_station_wedel_21.2,499,Train,[60-80[,1762,0,296,0,0,0,0,0
5881,21_station_wedel_21.2,499,Train,[80-100[,1285,0,0,0,0,0,0,668
5882,21_station_wedel_21.2,499,Train,[100-140[,10214,0,0,0,0,0,0,0
5883,21_station_wedel_21.2,499,Train,[140-180[,744,0,0,0,0,0,0,0
5884,21_station_wedel_21.2,499,Train,[180-220[,77,0,0,0,0,0,0,0
5885,21_station_wedel_21.2,499,Train,[220-1000[,38,0,0,0,0,0,0,0
5886,21_station_wedel_21.2,536,Train,[0-20[,146364,0,10402,0,4872,0,0,0
5887,21_station_wedel_21.2,536,Train,[20-40[,25873,309,2272,0,1688,0,0,0
5888,21_station_wedel_21.2,536,Train,[40-60[,4342,128,1261,0,292,0,0,0
5889,21_station_wedel_21.2,536,Train,[60-80[,2004,0,288,0,0,0,0,0
5890,21_station_wedel_21.2,536,Train,[80-100[,1295,0,0,0,0,0,0,657
5891,21_station_wedel_21.2,536,Train,[100-140[,10054,0,0,0,0,0,0,0
5892,21_station_wedel_21.2,536,Train,[140-180[,841,0,0,0,0,0,0,0
5893,21_station_wedel_21.2,536,Train,[180-220[,69,0,0,0,0,0,0,0
5894,21_station_wedel_21.2,536,Train,[220-1000[,44,0,0,0,0,0,0,0
5895,21_station_wedel_21.2,555,Train,[0-20[,145781,0,10381,0,4812,0,0,0
5896,21_station_wedel_21.2,555,Train,[20-40[,26581,488,2308,0,1707,0,0,0
5897,21_station_wedel_21.2,555,Train,[40-60[,3865,121,1185,0,288,0,0,0
5898,21_station_wedel_21.2,555,Train,[60-80[,2017,0,302,0,0,0,0,0
5899,21_station_wedel_21.2,555,Train,[80-100[,1250,0,0,0,0,0,0,675
5900,21_station_wedel_21.2,555,Train,[100-140[,10361,0,0,0,0,0,0,0
5901,21_station_wedel_21.2,555,Train,[140-180[,733,0,0,0,0,0,0,0
5902,21_station_wedel_21.2,555,Train,[180-220[,83,0,0,0,0,0,0,0
5903,21_station_wedel_21.2,555,Train,[220-1000[,31,0,0,0,0,0,0,0
5904,21_station_wedel_21.2,551,Train,[0-20[,146263,0,10270,0,4905,0,0,0
5905,21_station_wedel_21.2,551,Train,[20-40[,25974,428,2339,0,1697,0,0,0
5906,21_station_wedel_21.2,551,Train,[40-60[,4191,122,1204,0,251,0,0,0
5907,21_station_wedel_21.2,551,Train,[60-80[,1986,0,298,0,0,0,0,0
5908,21_station_wedel_21.2,551,Train,[80-100[,1290,0,0,0,0,0,0,664
5909,21_station_wedel_21.2,551,Train,[100-140[,10147,0,0,0,0,0,0,0
5910,21_station_wedel_21.2,551,Train,[140-180[,765,0,0,0,0,0,0,0
5911,21_station_wedel_21.2,551,Train,[180-220[,93,0,0,0,0,0,0,0
5912,21_station_wedel_21.2,551,Train,[220-1000[,39,0,0,0,0,0,0,0
5913,21_station_wedel_21.2,556,Train,[0-20[,145443,0,10383,0,4820,0,0,0
5914,21_station_wedel_21.2,556,Train,[20-40[,26875,502,2311,0,1706,0,0,0
5915,21_station_wedel_21.2,556,Train,[40-60[,3848,132,1265,0,280,0,0,0
5916,21_station_wedel_21.2,556,Train,[60-80[,2111,0,287,0,0,0,0,0
5917,21_station_wedel_21.2,556,Train,[80-100[,1252,0,0,0,0,0,0,646
5918,21_station_wedel_21.2,556,Train,[100-140[,10012,0,0,0,0,0,0,0
5919,21_station_wedel_21.2,556,Train,[140-180[,861,0,0,0,0,0,0,0
5920,21_station_wedel_21.2,556,Train,[180-220[,87,0,0,0,0,0,0,0
5921,21_station_wedel_21.2,556,Train,[220-1000[,38,0,0,0,0,0,0,0
5922,21_station_wedel_21.2,558,Train,[0-20[,145794,0,10316,0,5047,0,0,0
5923,21_station_wedel_21.2,558,Train,[20-40[,26435,535,2292,0,1823,0,0,0
5924,21_station_wedel_21.2,558,Train,[40-60[,3775,155,1217,0,272,0,0,0
5925,21_station_wedel_21.2,558,Train,[60-80[,2048,0,314,0,0,0,0,0
5926,21_station_wedel_21.2,558,Train,[80-100[,1262,0,0,0,0,0,0,692
5927,21_station_wedel_21.2,558,Train,[100-140[,10090,0,0,0,0,0,0,0
5928,21_station_wedel_21.2,558,Train,[140-180[,739,0,0,0,0,0,0,0
5929,21_station_wedel_21.2,558,Train,[180-220[,78,0,0,0,0,0,0,0
5930,21_station_wedel_21.2,558,Train,[220-1000[,33,0,0,0,0,0,0,0
5931,21_station_wedel_21.2,518,Train,[0-20[,146424,0,10217,0,4900,0,0,0
5932,21_station_wedel_21.2,518,Train,[20-40[,25551,0,2237,0,1692,0,0,0
5933,21_station_wedel_21.2,518,Train,[40-60[,4316,475,1206,0,270,0,0,0
5934,21_station_wedel_21.2,518,Train,[60-80[,1954,0,289,0,0,0,0,0
5935,21_station_wedel_21.2,518,Train,[80-100[,1286,0,0,0,0,0,0,664
5936,21_station_wedel_21.2,518,Train,[100-140[,10620,0,0,0,0,0,0,0
5937,21_station_wedel_21.2,518,Train,[140-180[,779,0,0,0,0,0,0,0
5938,21_station_wedel_21.2,518,Train,[180-220[,96,0,0,0,0,0,0,0
5939,21_station_wedel_21.2,518,Train,[220-1000[,28,0,0,0,0,0,0,0
5940,21_station_wedel_21.2,562,Train,[0-20[,145277,0,10383,0,4864,0,0,0
5941,21_station_wedel_21.2,562,Train,[20-40[,27004,453,2414,0,1702,0,0,0
5942,21_station_wedel_21.2,562,Train,[40-60[,3875,153,1179,0,278,0,0,0
5943,21_station_wedel_21.2,562,Train,[60-80[,1949,0,289,0,0,0,0,0
5944,21_station_wedel_21.2,562,Train,[80-100[,1302,0,0,0,0,0,0,678
5945,21_station_wedel_21.2,562,Train,[100-140[,10417,0,0,0,0,0,0,0
5946,21_station_wedel_21.2,562,Train,[140-180[,738,0,0,0,0,0,0,0
5947,21_station_wedel_21.2,562,Train,[180-220[,76,0,0,0,0,0,0,0
5948,21_station_wedel_21.2,562,Train,[220-1000[,47,0,0,0,0,0,0,0
5949,21_station_wedel_21.2,487,Train,[0-20[,146066,0,10410,0,4846,0,0,0
5950,21_station_wedel_21.2,487,Train,[20-40[,26599,0,2289,0,1707,0,0,0
5951,21_station_wedel_21.2,487,Train,[40-60[,4043,428,1194,0,282,0,0,0
5952,21_station_wedel_21.2,487,Train,[60-80[,1745,0,291,0,0,0,0,0
5953,21_station_wedel_21.2,487,Train,[80-100[,1248,0,0,0,0,0,0,664
5954,21_station_wedel_21.2,487,Train,[100-140[,10272,0,0,0,0,0,0,0
5955,21_station_wedel_21.2,487,Train,[140-180[,822,0,0,0,0,0,0,0
5956,21_station_wedel_21.2,487,Train,[180-220[,69,0,0,0,0,0,0,0
5957,21_station_wedel_21.2,487,Train,[220-1000[,43,0,0,0,0,0,0,0
5958,21_station_wedel_21.2,544,Train,[0-20[,146704,0,10340,0,4962,0,0,0
5959,21_station_wedel_21.2,544,Train,[20-40[,25575,478,2211,0,1709,0,0,0
5960,21_station_wedel_21.2,544,Train,[40-60[,4264,79,1192,0,274,0,0,0
5961,21_station_wedel_21.2,544,Train,[60-80[,1962,0,292,0,0,0,0,0
5962,21_station_wedel_21.2,544,Train,[80-100[,1244,0,0,0,0,0,0,645
5963,21_station_wedel_21.2,544,Train,[100-140[,10014,0,0,0,0,0,0,0
5964,21_station_wedel_21.2,544,Train,[140-180[,756,0,0,0,0,0,0,0
5965,21_station_wedel_21.2,544,Train,[180-220[,91,0,0,0,0,0,0,0
5966,21_station_wedel_21.2,544,Train,[220-1000[,41,0,0,0,0,0,0,0
5967,21_station_wedel_21.2,506,Train,[0-20[,146424,0,10313,0,4813,0,0,0
5968,21_station_wedel_21.2,506,Train,[20-40[,25946,0,2295,0,1702,0,0,0
5969,21_station_wedel_21.2,506,Train,[40-60[,4251,477,1192,0,277,0,0,0
5970,21_station_wedel_21.2,506,Train,[60-80[,1809,0,311,0,0,0,0,0
5971,21_station_wedel_21.2,506,Train,[80-100[,1243,0,0,0,0,0,0,668
5972,21_station_wedel_21.2,506,Train,[100-140[,10422,0,0,0,0,0,0,0
5973,21_station_wedel_21.2,506,Train,[140-180[,707,0,0,0,0,0,0,0
5974,21_station_wedel_21.2,506,Train,[180-220[,88,0,0,0,0,0,0,0
5975,21_station_wedel_21.2,506,Train,[220-1000[,36,0,0,0,0,0,0,0
5976,21_station_wedel_21.2,472,Train,[0-20[,146063,0,10192,0,4937,0,0,0
5977,21_station_wedel_21.2,472,Train,[20-40[,26447,0,2286,0,1642,0,0,0
5978,21_station_wedel_21.2,472,Train,[40-60[,4266,471,1190,0,245,0,0,0
5979,21_station_wedel_21.2,472,Train,[60-80[,1654,0,299,0,0,0,0,0
5980,21_station_wedel_21.2,472,Train,[80-100[,1234,0,0,0,0,0,0,670
5981,21_station_wedel_21.2,472,Train,[100-140[,10072,0,0,0,0,0,0,0
5982,21_station_wedel_21.2,472,Train,[140-180[,752,0,0,0,0,0,0,0
5983,21_station_wedel_21.2,472,Train,[180-220[,101,0,0,0,0,0,0,0
5984,21_station_wedel_21.2,472,Train,[220-1000[,37,0,0,0,0,0,0,0
5985,21_station_wedel_21.2,569,Train,[0-20[,144491,0,10386,0,4939,0,0,0
5986,21_station_wedel_21.2,569,Train,[20-40[,27792,571,2283,0,1639,0,0,0
5987,21_station_wedel_21.2,569,Train,[40-60[,3791,165,1218,0,242,0,0,0
5988,21_station_wedel_21.2,569,Train,[60-80[,1944,0,306,0,0,0,0,0
5989,21_station_wedel_21.2,569,Train,[80-100[,1204,0,0,0,0,0,0,656
5990,21_station_wedel_21.2,569,Train,[100-140[,10343,0,0,0,0,0,0,0
5991,21_station_wedel_21.2,569,Train,[140-180[,788,0,0,0,0,0,0,0
5992,21_station_wedel_21.2,569,Train,[180-220[,81,0,0,0,0,0,0,0
5993,21_station_wedel_21.2,569,Train,[220-1000[,39,0,0,0,0,0,0,0
5994,21_station_wedel_21.2,542,Train,[0-20[,146164,0,10349,0,4934,0,0,0
5995,21_station_wedel_21.2,542,Train,[20-40[,25844,470,2381,0,1704,0,0,0
5996,21_station_wedel_21.2,542,Train,[40-60[,4301,80,1164,0,290,0,0,0
5997,21_station_wedel_21.2,542,Train,[60-80[,1931,0,288,0,0,0,0,0
5998,21_station_wedel_21.2,542,Train,[80-100[,1290,0,0,0,0,0,0,673
5999,21_station_wedel_21.2,542,Train,[100-140[,10162,0,0,0,0,0,0,0
6000,21_station_wedel_21.2,542,Train,[140-180[,744,0,0,0,0,0,0,0
6001,21_station_wedel_21.2,542,Train,[180-220[,105,0,0,0,0,0,0,0
6002,21_station_wedel_21.2,542,Train,[220-1000[,44,0,0,0,0,0,0,0
6003,21_station_wedel_21.2,543,Train,[0-20[,145843,0,10397,0,4946,0,0,0
6004,21_station_wedel_21.2,543,Train,[20-40[,26465,480,2358,0,1706,0,0,0
6005,21_station_wedel_21.2,543,Train,[40-60[,4289,84,1267,0,253,0,0,0
6006,21_station_wedel_21.2,543,Train,[60-80[,1983,0,283,0,0,0,0,0
6007,21_station_wedel_21.2,543,Train,[80-100[,1199,0,0,0,0,0,0,650
6008,21_station_wedel_21.2,543,Train,[100-140[,9883,0,0,0,0,0,0,0
6009,21_station_wedel_21.2,543,Train,[140-180[,765,0,0,0,0,0,0,0
6010,21_station_wedel_21.2,543,Train,[180-220[,79,0,0,0,0,0,0,0
6011,21_station_wedel_21.2,543,Train,[220-1000[,39,0,0,0,0,0,0,0
6012,21_station_wedel_21.2,553,Train,[0-20[,146034,0,10212,0,4866,0,0,0
6013,21_station_wedel_21.2,553,Train,[20-40[,25830,458,2295,0,1690,0,0,0
6014,21_station_wedel_21.2,553,Train,[40-60[,4056,111,1217,0,289,0,0,0
6015,21_station_wedel_21.2,553,Train,[60-80[,2071,0,305,0,0,0,0,0
6016,21_station_wedel_21.2,553,Train,[80-100[,1297,0,0,0,0,0,0,663
6017,21_station_wedel_21.2,553,Train,[100-140[,10709,0,0,0,0,0,0,0
6018,21_station_wedel_21.2,553,Train,[140-180[,848,0,0,0,0,0,0,0
6019,21_station_wedel_21.2,553,Train,[180-220[,66,0,0,0,0,0,0,0
6020,21_station_wedel_21.2,553,Train,[220-1000[,45,0,0,0,0,0,0,0
6021,21_station_wedel_21.2,478,Train,[0-20[,146243,0,10192,0,4870,0,0,0
6022,21_station_wedel_21.2,478,Train,[20-40[,25604,0,2310,0,1680,0,0,0
6023,21_station_wedel_21.2,478,Train,[40-60[,4388,484,1220,0,245,0,0,0
6024,21_station_wedel_21.2,478,Train,[60-80[,1814,0,313,0,0,0,0,0
6025,21_station_wedel_21.2,478,Train,[80-100[,1321,0,0,0,0,0,0,650
6026,21_station_wedel_21.2,478,Train,[100-140[,10460,0,0,0,0,0,0,0
6027,21_station_wedel_21.2,478,Train,[140-180[,765,0,0,0,0,0,0,0
6028,21_station_wedel_21.2,478,Train,[180-220[,68,0,0,0,0,0,0,0
6029,21_station_wedel_21.2,478,Train,[220-1000[,32,0,0,0,0,0,0,0
6030,21_station_wedel_21.2,566,Train,[0-20[,145191,0,10234,0,4884,0,0,0
6031,21_station_wedel_21.2,566,Train,[20-40[,26860,576,2245,0,1713,0,0,0
6032,21_station_wedel_21.2,566,Train,[40-60[,3963,182,1198,0,302,0,0,0
6033,21_station_wedel_21.2,566,Train,[60-80[,2039,0,318,0,0,0,0,0
6034,21_station_wedel_21.2,566,Train,[80-100[,1306,0,0,0,0,0,0,680
6035,21_station_wedel_21.2,566,Train,[100-140[,10407,0,0,0,0,0,0,0
6036,21_station_wedel_21.2,566,Train,[140-180[,715,0,0,0,0,0,0,0
6037,21_station_wedel_21.2,566,Train,[180-220[,81,0,0,0,0,0,0,0
6038,21_station_wedel_21.2,566,Train,[220-1000[,40,0,0,0,0,0,0,0
6039,21_station_wedel_21.2,471,Train,[0-20[,146929,0,10150,0,4941,0,0,0
6040,21_station_wedel_21.2,471,Train,[20-40[,25670,0,2294,0,1690,0,0,0
6041,21_station_wedel_21.2,471,Train,[40-60[,4433,476,1234,0,247,0,0,0
6042,21_station_wedel_21.2,471,Train,[60-80[,1782,0,293,0,0,0,0,0
6043,21_station_wedel_21.2,471,Train,[80-100[,1307,0,0,0,0,0,0,689
6044,21_station_wedel_21.2,471,Train,[100-140[,10069,0,0,0,0,0,0,0
6045,21_station_wedel_21.2,471,Train,[140-180[,797,0,0,0,0,0,0,0
6046,21_station_wedel_21.2,471,Train,[180-220[,107,0,0,0,0,0,0,0
6047,21_station_wedel_21.2,471,Train,[220-1000[,42,0,0,0,0,0,0,0
6048,21_station_wedel_21.2,532,Train,[0-20[,146699,0,10231,0,4820,0,0,0
6049,21_station_wedel_21.2,532,Train,[20-40[,25604,5,2288,0,1711,0,0,0
6050,21_station_wedel_21.2,532,Train,[40-60[,4353,469,1261,0,288,0,0,0
6051,21_station_wedel_21.2,532,Train,[60-80[,1902,0,295,0,0,0,0,0
6052,21_station_wedel_21.2,532,Train,[80-100[,1296,0,0,0,0,0,0,647
6053,21_station_wedel_21.2,532,Train,[100-140[,10166,0,0,0,0,0,0,0
6054,21_station_wedel_21.2,532,Train,[140-180[,783,0,0,0,0,0,0,0
6055,21_station_wedel_21.2,532,Train,[180-220[,96,0,0,0,0,0,0,0
6056,21_station_wedel_21.2,532,Train,[220-1000[,30,0,0,0,0,0,0,0
6057,21_station_wedel_21.2,531,Train,[0-20[,146722,0,10332,0,4831,0,0,0
6058,21_station_wedel_21.2,531,Train,[20-40[,25364,0,2348,0,1703,0,0,0
6059,21_station_wedel_21.2,531,Train,[40-60[,4574,504,1154,0,296,0,0,0
6060,21_station_wedel_21.2,531,Train,[60-80[,1967,0,307,0,0,0,0,0
6061,21_station_wedel_21.2,531,Train,[80-100[,1270,0,0,0,0,0,0,656
6062,21_station_wedel_21.2,531,Train,[100-140[,10156,0,0,0,0,0,0,0
6063,21_station_wedel_21.2,531,Train,[140-180[,745,0,0,0,0,0,0,0
6064,21_station_wedel_21.2,531,Train,[180-220[,109,0,0,0,0,0,0,0
6065,21_station_wedel_21.2,531,Train,[220-1000[,33,0,0,0,0,0,0,0
6066,21_station_wedel_21.2,557,Train,[0-20[,146050,0,10357,0,4971,0,0,0
6067,21_station_wedel_21.2,557,Train,[20-40[,26178,500,2352,0,1753,0,0,0
6068,21_station_wedel_21.2,557,Train,[40-60[,3777,134,1145,0,288,0,0,0
6069,21_station_wedel_21.2,557,Train,[60-80[,2073,0,299,0,0,0,0,0
6070,21_station_wedel_21.2,557,Train,[80-100[,1249,0,0,0,0,0,0,671
6071,21_station_wedel_21.2,557,Train,[100-140[,10123,0,0,0,0,0,0,0
6072,21_station_wedel_21.2,557,Train,[140-180[,759,0,0,0,0,0,0,0
6073,21_station_wedel_21.2,557,Train,[180-220[,105,0,0,0,0,0,0,0
6074,21_station_wedel_21.2,557,Train,[220-1000[,40,0,0,0,0,0,0,0
6075,21_station_wedel_21.2,560,Train,[0-20[,145684,0,10246,0,4811,0,0,0
6076,21_station_wedel_21.2,560,Train,[20-40[,26710,516,2298,0,1693,0,0,0
6077,21_station_wedel_21.2,560,Train,[40-60[,3853,173,1228,0,276,0,0,0
6078,21_station_wedel_21.2,560,Train,[60-80[,2046,0,307,0,0,0,0,0
6079,21_station_wedel_21.2,560,Train,[80-100[,1280,0,0,0,0,0,0,659
6080,21_station_wedel_21.2,560,Train,[100-140[,10300,0,0,0,0,0,0,0
6081,21_station_wedel_21.2,560,Train,[140-180[,816,0,0,0,0,0,0,0
6082,21_station_wedel_21.2,560,Train,[180-220[,122,0,0,0,0,0,0,0
6083,21_station_wedel_21.2,560,Train,[220-1000[,41,0,0,0,0,0,0,0
6084,21_station_wedel_21.2,521,Train,[0-20[,145766,0,10438,0,4935,0,0,0
6085,21_station_wedel_21.2,521,Train,[20-40[,26275,0,2276,0,1638,0,0,0
6086,21_station_wedel_21.2,521,Train,[40-60[,4296,464,1223,0,249,0,0,0
6087,21_station_wedel_21.2,521,Train,[60-80[,1918,0,315,0,0,0,0,0
6088,21_station_wedel_21.2,521,Train,[80-100[,1256,0,0,0,0,0,0,659
6089,21_station_wedel_21.2,521,Train,[100-140[,10327,0,0,0,0,0,0,0
6090,21_station_wedel_21.2,521,Train,[140-180[,791,0,0,0,0,0,0,0
6091,21_station_wedel_21.2,521,Train,[180-220[,88,0,0,0,0,0,0,0
6092,21_station_wedel_21.2,521,Train,[220-1000[,31,0,0,0,0,0,0,0
6093,21_station_wedel_21.2,527,Train,[0-20[,146126,0,10269,0,4870,0,0,0
6094,21_station_wedel_21.2,527,Train,[20-40[,25886,0,2268,0,1683,0,0,0
6095,21_station_wedel_21.2,527,Train,[40-60[,4415,435,1197,0,273,0,0,0
6096,21_station_wedel_21.2,527,Train,[60-80[,1887,0,310,0,0,0,0,0
6097,21_station_wedel_21.2,527,Train,[80-100[,1251,0,0,0,0,0,0,669
6098,21_station_wedel_21.2,527,Train,[100-140[,10346,0,0,0,0,0,0,0
6099,21_station_wedel_21.2,527,Train,[140-180[,775,0,0,0,0,0,0,0
6100,21_station_wedel_21.2,527,Train,[180-220[,96,0,0,0,0,0,0,0
6101,21_station_wedel_21.2,527,Train,[220-1000[,22,0,0,0,0,0,0,0
6102,21_station_wedel_21.2,538,Train,[0-20[,146327,0,10248,0,4859,0,0,0
6103,21_station_wedel_21.2,538,Train,[20-40[,25372,454,2220,0,1862,0,0,0
6104,21_station_wedel_21.2,538,Train,[40-60[,4308,67,1212,0,329,0,0,0
6105,21_station_wedel_21.2,538,Train,[60-80[,1968,0,312,0,0,0,0,0
6106,21_station_wedel_21.2,538,Train,[80-100[,1290,0,0,0,0,0,0,681
6107,21_station_wedel_21.2,538,Train,[100-140[,10401,0,0,0,0,0,0,0
6108,21_station_wedel_21.2,538,Train,[140-180[,755,0,0,0,0,0,0,0
6109,21_station_wedel_21.2,538,Train,[180-220[,78,0,0,0,0,0,0,0
6110,21_station_wedel_21.2,538,Train,[220-1000[,28,0,0,0,0,0,0,0
6111,21_station_wedel_21.2,500,Train,[0-20[,145702,0,10357,0,4888,0,0,0
6112,21_station_wedel_21.2,500,Train,[20-40[,26717,0,2327,0,1682,0,0,0
6113,21_station_wedel_21.2,500,Train,[40-60[,4204,457,1212,0,260,0,0,0
6114,21_station_wedel_21.2,500,Train,[60-80[,1689,0,292,0,0,0,0,0
6115,21_station_wedel_21.2,500,Train,[80-100[,1217,0,0,0,0,0,0,622
6116,21_station_wedel_21.2,500,Train,[100-140[,10019,0,0,0,0,0,0,0
6117,21_station_wedel_21.2,500,Train,[140-180[,864,0,0,0,0,0,0,0
6118,21_station_wedel_21.2,500,Train,[180-220[,105,0,0,0,0,0,0,0
6119,21_station_wedel_21.2,500,Train,[220-1000[,38,0,0,0,0,0,0,0
6120,21_station_wedel_21.2,508,Train,[0-20[,145976,0,10388,0,4821,0,0,0
6121,21_station_wedel_21.2,508,Train,[20-40[,26543,0,2346,0,1709,0,0,0
6122,21_station_wedel_21.2,508,Train,[40-60[,4037,474,1257,0,294,0,0,0
6123,21_station_wedel_21.2,508,Train,[60-80[,1826,0,295,0,0,0,0,0
6124,21_station_wedel_21.2,508,Train,[80-100[,1255,0,0,0,0,0,0,648
6125,21_station_wedel_21.2,508,Train,[100-140[,10085,0,0,0,0,0,0,0
6126,21_station_wedel_21.2,508,Train,[140-180[,878,0,0,0,0,0,0,0
6127,21_station_wedel_21.2,508,Train,[180-220[,117,0,0,0,0,0,0,0
6128,21_station_wedel_21.2,508,Train,[220-1000[,39,0,0,0,0,0,0,0
6129,21_station_wedel_21.2,494,Train,[0-20[,146753,0,10414,0,4949,0,0,0
6130,21_station_wedel_21.2,494,Train,[20-40[,25812,0,2462,0,1728,0,0,0
6131,21_station_wedel_21.2,494,Train,[40-60[,4378,478,1161,0,281,0,0,0
6132,21_station_wedel_21.2,494,Train,[60-80[,1721,0,285,0,0,0,0,0
6133,21_station_wedel_21.2,494,Train,[80-100[,1305,0,0,0,0,0,0,671
6134,21_station_wedel_21.2,494,Train,[100-140[,9855,0,0,0,0,0,0,0
6135,21_station_wedel_21.2,494,Train,[140-180[,706,0,0,0,0,0,0,0
6136,21_station_wedel_21.2,494,Train,[180-220[,81,0,0,0,0,0,0,0
6137,21_station_wedel_21.2,494,Train,[220-1000[,49,0,0,0,0,0,0,0
6138,21_station_wedel_21.2,522,Train,[0-20[,146426,0,10422,0,4976,0,0,0
6139,21_station_wedel_21.2,522,Train,[20-40[,25691,0,2391,0,1877,0,0,0
6140,21_station_wedel_21.2,522,Train,[40-60[,4336,440,1186,0,317,0,0,0
6141,21_station_wedel_21.2,522,Train,[60-80[,1941,0,291,0,0,0,0,0
6142,21_station_wedel_21.2,522,Train,[80-100[,1206,0,0,0,0,0,0,648
6143,21_station_wedel_21.2,522,Train,[100-140[,9905,0,0,0,0,0,0,0
6144,21_station_wedel_21.2,522,Train,[140-180[,687,0,0,0,0,0,0,0
6145,21_station_wedel_21.2,522,Train,[180-220[,83,0,0,0,0,0,0,0
6146,21_station_wedel_21.2,522,Train,[220-1000[,41,0,0,0,0,0,0,0
6147,21_station_wedel_21.2,484,Train,[0-20[,146569,0,10299,0,4812,0,0,0
6148,21_station_wedel_21.2,484,Train,[20-40[,26072,0,2269,0,1686,0,0,0
6149,21_station_wedel_21.2,484,Train,[40-60[,4159,468,1258,0,288,0,0,0
6150,21_station_wedel_21.2,484,Train,[60-80[,1744,0,303,0,0,0,0,0
6151,21_station_wedel_21.2,484,Train,[80-100[,1274,0,0,0,0,0,0,673
6152,21_station_wedel_21.2,484,Train,[100-140[,10309,0,0,0,0,0,0,0
6153,21_station_wedel_21.2,484,Train,[140-180[,788,0,0,0,0,0,0,0
6154,21_station_wedel_21.2,484,Train,[180-220[,79,0,0,0,0,0,0,0
6155,21_station_wedel_21.2,484,Train,[220-1000[,38,0,0,0,0,0,0,0
6156,21_station_wedel_21.2,501,Train,[0-20[,146677,0,10395,0,4908,0,0,0
6157,21_station_wedel_21.2,501,Train,[20-40[,25777,0,2273,0,1891,0,0,0
6158,21_station_wedel_21.2,501,Train,[40-60[,4175,441,1243,0,320,0,0,0
6159,21_station_wedel_21.2,501,Train,[60-80[,1739,0,309,0,0,0,0,0
6160,21_station_wedel_21.2,501,Train,[80-100[,1213,0,0,0,0,0,0,666
6161,21_station_wedel_21.2,501,Train,[100-140[,10245,0,0,0,0,0,0,0
6162,21_station_wedel_21.2,501,Train,[140-180[,784,0,0,0,0,0,0,0
6163,21_station_wedel_21.2,501,Train,[180-220[,82,0,0,0,0,0,0,0
6164,21_station_wedel_21.2,501,Train,[220-1000[,42,0,0,0,0,0,0,0
6165,21_station_wedel_21.2,554,Train,[0-20[,145796,0,10269,0,4818,0,0,0
6166,21_station_wedel_21.2,554,Train,[20-40[,26035,527,2308,0,1701,0,0,0
6167,21_station_wedel_21.2,554,Train,[40-60[,4094,119,1204,0,292,0,0,0
6168,21_station_wedel_21.2,554,Train,[60-80[,2042,0,314,0,0,0,0,0
6169,21_station_wedel_21.2,554,Train,[80-100[,1232,0,0,0,0,0,0,638
6170,21_station_wedel_21.2,554,Train,[100-140[,10347,0,0,0,0,0,0,0
6171,21_station_wedel_21.2,554,Train,[140-180[,728,0,0,0,0,0,0,0
6172,21_station_wedel_21.2,554,Train,[180-220[,95,0,0,0,0,0,0,0
6173,21_station_wedel_21.2,554,Train,[220-1000[,42,0,0,0,0,0,0,0
6174,21_station_wedel_21.2,497,Train,[0-20[,146485,0,10291,0,4962,0,0,0
6175,21_station_wedel_21.2,497,Train,[20-40[,25534,0,2323,0,1781,0,0,0
6176,21_station_wedel_21.2,497,Train,[40-60[,4409,476,1228,0,268,0,0,0
6177,21_station_wedel_21.2,497,Train,[60-80[,1719,0,316,0,0,0,0,0
6178,21_station_wedel_21.2,497,Train,[80-100[,1280,0,0,0,0,0,0,665
6179,21_station_wedel_21.2,497,Train,[100-140[,10398,0,0,0,0,0,0,0
6180,21_station_wedel_21.2,497,Train,[140-180[,839,0,0,0,0,0,0,0
6181,21_station_wedel_21.2,497,Train,[180-220[,113,0,0,0,0,0,0,0
6182,21_station_wedel_21.2,497,Train,[220-1000[,42,0,0,0,0,0,0,0
6183,21_station_wedel_21.2,486,Train,[0-20[,146431,0,10447,0,4805,0,0,0
6184,21_station_wedel_21.2,486,Train,[20-40[,25890,0,2374,0,1702,0,0,0
6185,21_station_wedel_21.2,486,Train,[40-60[,4126,464,1221,0,273,0,0,0
6186,21_station_wedel_21.2,486,Train,[60-80[,1756,0,319,0,0,0,0,0
6187,21_station_wedel_21.2,486,Train,[80-100[,1254,0,0,0,0,0,0,692
6188,21_station_wedel_21.2,486,Train,[100-140[,10331,0,0,0,0,0,0,0
6189,21_station_wedel_21.2,486,Train,[140-180[,723,0,0,0,0,0,0,0
6190,21_station_wedel_21.2,486,Train,[180-220[,105,0,0,0,0,0,0,0
6191,21_station_wedel_21.2,486,Train,[220-1000[,52,0,0,0,0,0,0,0
6192,21_station_wedel_21.2,503,Train,[0-20[,146711,0,10254,0,4886,0,0,0
6193,21_station_wedel_21.2,503,Train,[20-40[,25664,0,2324,0,1702,0,0,0
6194,21_station_wedel_21.2,503,Train,[40-60[,4354,533,1188,0,250,0,0,0
6195,21_station_wedel_21.2,503,Train,[60-80[,1776,0,298,0,0,0,0,0
6196,21_station_wedel_21.2,503,Train,[80-100[,1282,0,0,0,0,0,0,660
6197,21_station_wedel_21.2,503,Train,[100-140[,10226,0,0,0,0,0,0,0
